"Customer.ID","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score","Segment"
13012,65.3895833333333,3,1310.99,2,3,4,"234","At Risk"
13013,7.31388888888889,18,7814.83,4,5,5,"455","Champions"
13014,68.3513888888889,1,1914.8,2,1,4,"214","Others"
13015,74.3902777777778,6,3240.14,1,4,5,"145","At Risk"
13018,49.2847222222222,7,2485.46,2,5,5,"255","At Risk"
13019,15.2118055555556,6,1229.95,4,4,4,"444","Champions"
13020,198.367361111111,2,618.96,0,2,3,"023","Others"
13021,10.2708333333333,8,2270.86,4,5,5,"455","Champions"
13022,65.3826388888889,1,65.3,2,1,1,"211","Others"
13023,164.422916666667,1,759.13,1,1,3,"113","Others"
13024,106.429861111111,2,555.87,1,2,3,"123","Others"
13025,367.415972222222,1,323.39,0,1,2,"012","Others"
13026,124.3875,4,757.72,1,4,3,"143","At Risk"
13027,21.1736111111111,13,10327.2,3,5,5,"355","Loyal Customers"
13029,10.4597222222222,2,679.8,4,2,3,"423","Potential Loyalists"
13030,4.22916666666667,1,402.36,4,1,2,"412","Potential Loyalists"
13031,43.1854166666667,5,3292.84,2,4,5,"245","At Risk"
13032,28.3,7,1805.78,3,5,4,"354","Loyal Customers"
13033,65.4333333333333,1,30,2,1,1,"211","Others"
13034,5.21458333333333,2,279.91,4,2,2,"422","Potential Loyalists"
13035,67.1805555555556,1,442.32,2,1,2,"212","Others"
13036,320.351388888889,1,307.1,0,1,2,"012","Others"
13037,35.3902777777778,9,3033.88,3,5,5,"355","Loyal Customers"
13039,220.136111111111,4,1010.73,0,4,4,"044","At Risk"
13041,86.3451388888889,4,799.13,1,4,3,"143","At Risk"
13042,234.2625,3,1488.59,0,3,4,"034","At Risk"
13044,128.148611111111,10,4287.58,1,5,5,"155","At Risk"
13045,37.3,2,503.64,2,2,3,"223","Others"
13046,92.2861111111111,1,319.94,1,1,2,"112","Others"
13047,9.47638888888889,17,5557.62,4,5,5,"455","Champions"
13048,72.2583333333333,5,2229.72,1,4,5,"145","At Risk"
13049,25.2201388888889,2,751.56,3,2,3,"323","Others"
13050,2.43819444444444,19,6477.67,4,5,5,"455","Champions"
13051,214.449305555556,2,155.8,0,2,1,"021","Others"
13052,56.2180555555556,6,2771.18,2,4,5,"245","At Risk"
13053,257.35625,1,127.65,0,1,1,"011","Others"
13055,65.4888888888889,1,1106.7,2,1,4,"214","Others"
13056,187.24375,1,209.48,0,1,1,"011","Others"
13057,166.178472222222,3,709.59,1,3,3,"133","At Risk"
13059,49.1597222222222,9,2108.37,2,5,4,"254","At Risk"
13063,116.315277777778,1,188.4,1,1,1,"111","Others"
13064,186.147916666667,2,561.25,0,2,3,"023","Others"
13065,9.13125,5,1055.05,4,4,4,"444","Champions"
13067,45.3236111111111,2,393.05,2,2,2,"222","Others"
13069,5.37361111111111,16,5185.51,4,5,5,"455","Champions"
13070,95.3083333333333,3,522.9,1,3,3,"133","At Risk"
13071,248.266666666667,1,129.22,0,1,1,"011","Others"
13073,47.2465277777778,2,418.08,2,2,2,"222","Others"
13074,147.130555555556,4,1378.74,1,4,4,"144","At Risk"
13076,93.3986111111111,1,135.4,1,1,1,"111","Others"
13077,2.20972222222222,8,2326.35,4,5,5,"455","Champions"
13078,2.45416666666667,32,16904.51,4,5,5,"455","Champions"
13079,53.2402777777778,1,199.08,2,1,1,"211","Others"
13080,37.2270833333333,3,222.65,2,3,1,"231","At Risk"
13081,7.11111111111111,19,30867.77,4,5,5,"455","Champions"
13082,60.2375,12,3722.12,2,5,5,"255","At Risk"
13083,61.2659722222222,1,91.68,2,1,1,"211","Others"
13084,127.466666666667,1,122.4,1,1,1,"111","Others"
13085,315.346527777778,6,2017.2,0,4,4,"044","At Risk"
13086,18.3979166666667,1,439.33,3,1,2,"312","Others"
13087,362.197916666667,1,313.64,0,1,2,"012","Others"
13088,53.1847222222222,1,236.11,2,1,1,"211","Others"
13089,4.25069444444444,109,57885.45,4,5,5,"455","Champions"
13090,1.15972222222222,13,5189.32,4,5,5,"455","Champions"
13091,365.303472222222,2,1976,0,2,4,"024","Others"
13092,50.2909722222222,7,1662.45,2,5,4,"254","At Risk"
13093,9.20902777777778,48,47111.18,4,5,5,"455","Champions"
13094,4.39375,2,505.8,4,2,3,"423","Potential Loyalists"
13096,30.2451388888889,1,419.7,3,1,2,"312","Others"
13097,24.4243055555556,18,7320.88,3,5,5,"355","Loyal Customers"
13101,134.219444444444,3,594.21,1,3,3,"133","At Risk"
13102,1.26597222222222,14,5272.83,4,5,5,"455","Champions"
13103,73.3423611111111,2,465.7,1,2,2,"122","Others"
13104,51.2243055555556,3,610.62,2,3,3,"233","At Risk"
13105,72.2638888888889,1,72,1,1,1,"111","Others"
13106,49.2854166666667,1,526.96,2,1,3,"213","Others"
13107,49.3930555555556,5,3721.45,2,4,5,"245","At Risk"
13108,8.39305555555556,2,748.46,4,2,3,"423","Potential Loyalists"
13109,187.293055555556,1,347.49,0,1,2,"012","Others"
13110,73.1930555555556,5,1468.8,1,4,4,"144","At Risk"
13111,354.459027777778,1,321.88,0,1,2,"012","Others"
13112,177.123611111111,1,20.6,0,1,1,"011","Others"
13113,2.27777777777778,14,6357.08,4,5,5,"455","Champions"
13114,366.420138888889,1,234.38,0,1,1,"011","Others"
13115,15.05,6,3199.92,4,4,5,"445","Champions"
13117,1.21597222222222,12,1658.9,4,5,4,"454","Champions"
13118,12.2555555555556,4,1217.6,4,4,4,"444","Champions"
13119,304.474305555556,1,134.9,0,1,1,"011","Others"
13123,108.404861111111,2,506.75,1,2,3,"123","Others"
13124,21.1743055555556,1,885.33,3,1,3,"313","Others"
13125,159.335416666667,1,148.62,1,1,1,"111","Others"
13126,2.34583333333333,7,1898.61,4,5,4,"454","Champions"
13128,267.203472222222,1,263.5,0,1,2,"012","Others"
13129,88.2597222222222,2,233.25,1,2,1,"121","Others"
13131,54.2,4,2240.47,2,4,5,"245","At Risk"
13133,95.1881944444444,1,90.65,1,1,1,"111","Others"
13134,38.2520833333333,2,681.65,2,2,3,"223","Others"
13135,127.10625,1,275.45,1,1,2,"112","Others"
13136,11.3041666666667,8,3666.95,4,5,5,"455","Champions"
13137,22.2736111111111,8,3983.65,3,5,5,"355","Loyal Customers"
13138,8.20694444444444,2,504.85,4,2,3,"423","Potential Loyalists"
13139,73.4506944444445,1,3138.04,1,1,5,"115","Others"
13140,2.20069444444444,3,790.71,4,3,3,"433","Loyal Customers"
13141,21.3819444444444,12,5267.33,3,5,5,"355","Loyal Customers"
13143,220.31875,1,405.1,0,1,2,"012","Others"
13144,67.2409722222222,1,24.4,2,1,1,"211","Others"
13145,8.07986111111111,4,805,4,4,3,"443","Loyal Customers"
13148,25.0958333333333,14,4814.56,3,5,5,"355","Loyal Customers"
13150,120.293055555556,3,449.97,1,3,2,"132","At Risk"
13151,261.4375,2,1207.34,0,2,4,"024","Others"
13152,53.2618055555556,7,2146.38,2,5,5,"255","At Risk"
13154,35.1673611111111,3,1624.84,3,3,4,"334","Loyal Customers"
13155,4.30347222222222,3,778.42,4,3,3,"433","Loyal Customers"
13156,21.2861111111111,3,1586.54,3,3,4,"334","Loyal Customers"
13157,45.2215277777778,5,3946.14,2,4,5,"245","At Risk"
13158,24.1173611111111,1,307.12,3,1,2,"312","Others"
13161,136.303472222222,1,359.38,1,1,2,"112","Others"
13162,16.1847222222222,12,7587.2,3,5,5,"355","Loyal Customers"
13163,246.152777777778,1,17.65,0,1,1,"011","Others"
13164,205.25625,2,372.2,0,2,2,"022","Others"
13165,49.1229166666667,1,429.68,2,1,2,"212","Others"
13166,50.2305555555556,1,458.73,2,1,2,"212","Others"
13167,26.29375,1,333.82,3,1,2,"312","Others"
13168,178.209027777778,1,541.14,0,1,3,"013","Others"
13169,198.16875,1,127.2,0,1,1,"011","Others"
13172,36.2020833333333,1,69.6,2,1,1,"211","Others"
13173,3.22986111111111,10,2212.11,4,5,5,"455","Champions"
13174,5.15069444444444,10,6621.6,4,5,5,"455","Champions"
13175,218.283333333333,2,831.45,0,2,3,"023","Others"
13177,66.3930555555555,1,229.75,2,1,1,"211","Others"
13178,33.1743055555556,10,8333.72,3,5,5,"355","Loyal Customers"
13179,254.347916666667,1,572.31,0,1,3,"013","Others"
13180,243.266666666667,1,86.1,0,1,1,"011","Others"
13181,17.2055555555556,1,359.69,3,1,2,"312","Others"
13183,30.2583333333333,6,3078.4,3,4,5,"345","Loyal Customers"
13187,260.038194444444,3,105.34,0,3,1,"031","At Risk"
13190,180.176388888889,3,570.66,0,3,3,"033","At Risk"
13191,294.124305555556,1,164.69,0,1,1,"011","Others"
13192,171.422916666667,4,1646.64,1,4,4,"144","At Risk"
13194,57.3381944444444,1,412.08,2,1,2,"212","Others"
13195,50.2875,1,136.73,2,1,1,"211","Others"
13196,79.25,3,1271.06,1,3,4,"134","At Risk"
13197,245.449305555556,1,373.01,0,1,2,"012","Others"
13198,23.2333333333333,2,1572.99,3,2,4,"324","Others"
13199,2.38194444444444,30,6615.77,4,5,5,"455","Champions"
13201,138.229861111111,4,1233.06,1,4,4,"144","At Risk"
13202,30.1506944444444,7,1580.3,3,5,4,"354","Loyal Customers"
13203,22.4118055555556,6,1778.79,3,4,4,"344","Loyal Customers"
13204,367.211805555556,1,966.66,0,1,3,"013","Others"
13205,79.1493055555556,1,2803.2,1,1,5,"115","Others"
13206,36.1326388888889,13,8308.19,3,5,5,"355","Loyal Customers"
13207,87.1784722222222,2,285.6,1,2,2,"122","Others"
13208,85.0125,3,758.65,1,3,3,"133","At Risk"
13209,150.174305555556,5,2617.9,1,4,5,"145","At Risk"
13211,17.1972222222222,7,1523.35,3,5,4,"354","Loyal Customers"
13213,19.2270833333333,6,2330.94,3,4,5,"345","Loyal Customers"
13214,53.4173611111111,7,3264.23,2,5,5,"255","At Risk"
13215,38.0659722222222,1,81.6,2,1,1,"211","Others"
13217,291.3,1,132.5,0,1,1,"011","Others"
13219,254.238194444444,1,76.23,0,1,1,"011","Others"
13220,211.393055555556,1,516.8,0,1,3,"013","Others"
13222,213.254861111111,1,88.5,0,1,1,"011","Others"
13223,59.3708333333333,4,805.92,2,4,3,"243","At Risk"
13225,57.1493055555556,9,9796.23,2,5,5,"255","At Risk"
13226,29.2604166666667,1,204.25,3,1,1,"311","Others"
13230,1.02291666666667,17,3457.83,4,5,5,"455","Champions"
13233,56.3416666666667,2,571.34,2,2,3,"223","Others"
13234,308.347222222222,2,346.5,0,2,2,"022","Others"
13237,23.4125,1,643,3,1,3,"313","Others"
13238,66.3076388888889,2,305.9,2,2,2,"222","Others"
13239,73.1111111111111,4,1265.13,1,4,4,"144","At Risk"
13240,1.3,5,1036.21,4,4,4,"444","Champions"
13241,47.3638888888889,1,112.53,2,1,1,"211","Others"
13242,87.2555555555556,4,429,1,4,2,"142","At Risk"
13243,85.2798611111111,4,635.26,1,4,3,"143","At Risk"
13245,68.2486111111111,1,558.72,2,1,3,"213","Others"
13246,29.2965277777778,5,1390.23,3,4,4,"344","Loyal Customers"
13249,37.2472222222222,6,897.52,2,4,3,"243","At Risk"
13250,96.3527777777778,2,253.09,1,2,2,"122","Others"
13251,38.2784722222222,1,252.68,2,1,2,"212","Others"
13252,30.1673611111111,2,399.3,3,2,2,"322","Others"
13253,66.2694444444444,2,1920.71,2,2,4,"224","Others"
13254,12.1798611111111,1,51.41,4,1,1,"411","Potential Loyalists"
13255,9.33541666666667,2,504.95,4,2,3,"423","Potential Loyalists"
13257,72.2104166666667,1,149.75,1,1,1,"111","Others"
13258,15.3798611111111,2,336.6,3,2,2,"322","Others"
13259,33.3784722222222,8,1119.36,3,5,4,"354","Loyal Customers"
13262,25.3201388888889,2,373.16,3,2,2,"322","Others"
13263,29.175,4,1239.27,3,4,4,"344","Loyal Customers"
13264,78.3048611111111,1,722.56,1,1,3,"113","Others"
13266,49.325,7,2300.78,2,5,5,"255","At Risk"
13267,2.44513888888889,18,5236.77,4,5,5,"455","Champions"
13269,5.34027777777778,14,3545.47,4,5,5,"455","Champions"
13270,2.21388888888889,1,590,4,1,3,"413","Potential Loyalists"
13274,45.2590277777778,1,360.85,2,1,2,"212","Others"
13275,19.3277777777778,2,238.86,3,2,1,"321","Others"
13276,33.2388888888889,3,1300.98,3,3,4,"334","Loyal Customers"
13277,16.1854166666667,3,264.9,3,3,2,"332","Loyal Customers"
13278,35.3465277777778,3,893.12,3,3,3,"333","Loyal Customers"
13280,15.2152777777778,4,1494.87,4,4,4,"444","Champions"
13281,75.1652777777778,1,350.85,1,1,2,"112","Others"
13282,42.2430555555556,1,181.05,2,1,1,"211","Others"
13283,203.253472222222,2,279.7,0,2,2,"022","Others"
13285,236.265972222222,2,655.47,0,2,3,"023","Others"
13286,236.184722222222,1,734.91,0,1,3,"013","Others"
13287,239.190972222222,3,781.59,0,3,3,"033","At Risk"
13288,79.1451388888889,5,927.61,1,4,3,"143","At Risk"
13289,359.338888888889,1,307.95,0,1,2,"012","Others"
13290,74.1472222222222,1,208.63,1,1,1,"111","Others"
13291,50.0416666666667,10,2909.68,2,5,5,"255","At Risk"
13292,51.2819444444444,3,415.57,2,3,2,"232","At Risk"
13293,28.2729166666667,6,1192.94,3,4,4,"344","Loyal Customers"
13294,282.296527777778,1,815.79,0,1,3,"013","Others"
13295,12.2409722222222,3,900.77,4,3,3,"433","Loyal Customers"
13296,59.3055555555556,5,705.11,2,4,3,"243","At Risk"
13297,21.2583333333333,3,2278.77,3,3,5,"335","Loyal Customers"
13299,59.3805555555556,2,1076.2,2,2,4,"224","Others"
13300,24.11875,2,913.62,3,2,3,"323","Others"
13302,162.311805555556,1,95.45,1,1,1,"111","Others"
13303,36.2125,1,61.72,2,1,1,"211","Others"
13304,91.4111111111111,3,917.57,1,3,3,"133","At Risk"
13305,8.32708333333333,7,1751.75,4,5,4,"454","Champions"
13306,66.2125,1,53.65,2,1,1,"211","Others"
13307,123.295138888889,2,258.34,1,2,2,"122","Others"
13308,232.44375,1,284.86,0,1,2,"012","Others"
13309,28.3270833333333,1,249.58,3,1,1,"311","Others"
13310,16.4493055555556,2,409.17,3,2,2,"322","Others"
13312,87.2256944444444,1,124.75,1,1,1,"111","Others"
13313,115.344444444444,7,1890,1,5,4,"154","At Risk"
13315,325.185416666667,1,310.26,0,1,2,"012","Others"
13316,28.4076388888889,6,7207.89,3,4,5,"345","Loyal Customers"
13317,21.4131944444444,13,4212.411,3,5,5,"355","Loyal Customers"
13319,1.41388888888889,34,11236.95,4,5,5,"455","Champions"
13320,70.2097222222222,2,679.4,2,2,3,"223","Others"
13324,64.3034722222222,8,3391.52,2,5,5,"255","At Risk"
13326,68.1673611111111,1,281.76,2,1,2,"212","Others"
13327,1.18611111111111,14,6251.71,4,5,5,"455","Champions"
13329,2.40972222222222,7,4323.97,4,5,5,"455","Champions"
13330,91.2423611111111,3,1655.17,1,3,4,"134","At Risk"
13331,37.4979166666667,1,262.4,2,1,2,"212","Others"
13333,47.2756944444444,3,1015.74,2,3,4,"234","At Risk"
13334,172.25625,2,2699.48,1,2,5,"125","Others"
13337,182.273611111111,1,1575.26,0,1,4,"014","Others"
13338,177.401388888889,3,1958.6,0,3,4,"034","At Risk"
13340,53.3881944444444,5,11364.08,2,4,5,"245","At Risk"
13346,98.3472222222222,6,299.4,1,4,2,"142","At Risk"
13357,130.249305555556,4,3196.11,1,4,5,"145","At Risk"
13359,39.2055555555556,1,603.75,2,1,3,"213","Others"
13360,67.3083333333333,4,1553.65,2,4,4,"244","At Risk"
13361,108.211805555556,2,1450.5,1,2,4,"124","Others"
13362,14.1409722222222,3,2303.33,4,3,5,"435","Loyal Customers"
13363,45.3708333333333,1,731.36,2,1,3,"213","Others"
13367,67.4173611111111,1,510.2,2,1,3,"213","Others"
13368,50.4291666666667,2,498.1,2,2,2,"222","Others"
13369,1.35486111111111,1,308.28,4,1,2,"412","Potential Loyalists"
13370,7.39930555555556,1,754.87,4,1,3,"413","Potential Loyalists"
13371,141.102777777778,2,2297.66,1,2,5,"125","Others"
13373,51.4111111111111,3,4274.94,2,3,5,"235","At Risk"
13374,50.4145833333333,2,422.8,2,2,2,"222","Others"
13375,80.4923611111111,1,1013.58,1,1,4,"114","Others"
13377,32.3201388888889,2,1552.88,3,2,4,"324","Others"
13380,68.4048611111111,1,62.4,2,1,1,"211","Others"
13381,15.2715277777778,6,4585.06,3,4,5,"345","Loyal Customers"
13382,64.4395833333333,4,1164.59,2,4,4,"244","At Risk"
13383,179.344444444444,1,305.28,0,1,2,"012","Others"
13384,26.2833333333333,4,2528.9,3,4,5,"345","Loyal Customers"
13386,50.2979166666667,2,835.46,2,2,3,"223","Others"
13387,53.2458333333333,1,186.94,2,1,1,"211","Others"
13388,239.404861111111,1,508.55,0,1,3,"013","Others"
13392,313.26875,1,91.14,0,1,1,"011","Others"
13393,219.435416666667,4,1131.45,0,4,4,"044","At Risk"
13394,15.0784722222222,11,4101.68,4,5,5,"455","Champions"
13395,36.2506944444444,2,872.51,2,2,3,"223","Others"
13397,73.2854166666667,5,1647.74,1,4,4,"144","At Risk"
13398,84.4354166666667,1,213,1,1,1,"111","Others"
13399,100.251388888889,3,275.4,1,3,2,"132","At Risk"
13400,218.459027777778,1,310.83,0,1,2,"012","Others"
13402,8.11736111111111,3,913.9,4,3,3,"433","Loyal Customers"
13403,23.3493055555556,2,154.5,3,2,1,"321","Others"
13405,117.272916666667,3,641.36,1,3,3,"133","At Risk"
13406,63.2201388888889,2,568.92,2,2,3,"223","Others"
13407,214.305555555556,3,2244.7,0,3,5,"035","At Risk"
13408,7.43194444444444,46,23616.422,4,5,5,"455","Champions"
13410,29.1361111111111,4,1198.9,3,4,4,"344","Loyal Customers"
13412,256.147916666667,1,487.35,0,1,2,"012","Others"
13413,275.322222222222,6,429.44,0,4,2,"042","At Risk"
13414,99.1291666666667,3,1103.64,1,3,4,"134","At Risk"
13415,108.349305555556,4,784.17,1,4,3,"143","At Risk"
13416,372.290972222222,1,228.3,0,1,1,"011","Others"
13417,183.413888888889,4,1028.66,0,4,4,"044","At Risk"
13418,8.38541666666667,15,6055.47,4,5,5,"455","Champions"
13421,42.1138888888889,6,2225.04,2,4,5,"245","At Risk"
13423,64.4576388888889,1,217.03,2,1,1,"211","Others"
13424,85.3833333333333,1,572.77,1,1,3,"113","Others"
13425,144.295138888889,2,1766.22,1,2,4,"124","Others"
13426,18.3604166666667,12,4526.06,3,5,5,"355","Loyal Customers"
13427,113.344444444444,3,423.93,1,3,2,"132","At Risk"
13428,150.269444444444,2,276.76,1,2,2,"122","Others"
13431,42.2444444444444,6,2047.14,2,4,4,"244","At Risk"
13432,207.279861111111,2,439.1,0,2,2,"022","Others"
13433,137.129166666667,4,658.32,1,4,3,"143","At Risk"
13434,21.2027777777778,3,1132.62,3,3,4,"334","Loyal Customers"
13435,12.2569444444444,2,637.44,4,2,3,"423","Potential Loyalists"
13438,183.052083333333,1,46.5,0,1,1,"011","Others"
13439,24.1923611111111,2,702.9,3,2,3,"323","Others"
13440,59.2847222222222,7,1295.25,2,5,4,"254","At Risk"
13441,67.3909722222222,1,424.26,2,1,2,"212","Others"
13442,303.248611111111,3,419.87,0,3,2,"032","At Risk"
13443,84.3125,6,1273.16,1,4,4,"144","At Risk"
13444,10.2909722222222,2,619.08,4,2,3,"423","Potential Loyalists"
13445,262.185416666667,1,241.9,0,1,1,"011","Others"
13446,66.0486111111111,11,3881.89,2,5,5,"255","At Risk"
13448,9.38055555555556,9,5655.2,4,5,5,"455","Champions"
13450,10.2784722222222,7,2076.32,4,5,4,"454","Champions"
13451,17.2159722222222,6,4191.8,3,4,5,"345","Loyal Customers"
13452,108.422222222222,1,139.8,1,1,1,"111","Others"
13453,38.2763888888889,1,424.71,2,1,2,"212","Others"
13454,277.222916666667,1,219.87,0,1,1,"011","Others"
13455,2.28472222222222,5,1847.59,4,4,4,"444","Champions"
13457,324.467361111111,2,148.22,0,2,1,"021","Others"
13458,15.2076388888889,2,2312.7,4,2,5,"425","Potential Loyalists"
13459,260.400694444444,2,1160.41,0,2,4,"024","Others"
13461,43.0888888888889,3,2715,2,3,5,"235","At Risk"
13462,46.4173611111111,4,1002.35,2,4,4,"244","At Risk"
13464,30.3173611111111,5,2422.96,3,4,5,"345","Loyal Customers"
13465,82.2,2,931.12,1,2,3,"123","Others"
13466,44.2993055555556,4,705.45,2,4,3,"243","At Risk"
13468,4.26875,38,7670.54,4,5,5,"455","Champions"
13469,289.206944444444,1,82.4,0,1,1,"011","Others"
13472,99.4305555555556,2,592.24,1,2,3,"123","Others"
13473,210.384722222222,6,2235.12,0,4,5,"045","At Risk"
13474,79.4444444444444,2,419.75,1,2,2,"122","Others"
13476,42.4840277777778,3,823,2,3,3,"233","At Risk"
13477,91.4534722222222,5,1364.59,1,4,4,"144","At Risk"
13478,105.276388888889,5,2215.78,1,4,5,"145","At Risk"
13479,88.2722222222222,2,550.42,1,2,3,"123","Others"
13480,52.3388888888889,2,627.82,2,2,3,"223","Others"
13481,10.3951388888889,6,2026.28,4,4,4,"444","Champions"
13482,263.395833333333,1,151.45,0,1,1,"011","Others"
13484,19.2590277777778,2,476.92,3,2,2,"322","Others"
13485,12.3729166666667,10,2564.98,4,5,5,"455","Champions"
13487,141.388888888889,2,271.47,1,2,2,"122","Others"
13488,3.29166666666667,11,6619.57,4,5,5,"455","Champions"
13490,290.217361111111,1,154.25,0,1,1,"011","Others"
13491,8.22986111111111,18,3350.74,4,5,5,"455","Champions"
13495,4.19930555555556,6,3329.39,4,4,5,"445","Champions"
13497,4.35,5,972.28,4,4,3,"443","Loyal Customers"
13498,366.190972222222,1,327.38,0,1,2,"012","Others"
13500,37.28125,1,299.53,2,1,2,"212","Others"
13501,122.291666666667,2,1544.79,1,2,4,"124","Others"
13502,51.4069444444444,2,488.5,2,2,2,"222","Others"
13503,115.280555555556,5,1642.39,1,4,4,"144","At Risk"
13506,5.32361111111111,4,1180.68,4,4,4,"444","Champions"
13508,278.335416666667,1,176.08,0,1,1,"011","Others"
13509,143.327083333333,1,135,1,1,1,"111","Others"
13510,11.3159722222222,7,2766.73,4,5,5,"455","Champions"
13511,312.327083333333,1,282.76,0,1,2,"012","Others"
13512,23.2125,3,462.18,3,3,2,"332","Loyal Customers"
13513,77.15,2,619.49,1,2,3,"123","Others"
13514,64.3270833333333,3,663.7,2,3,3,"233","At Risk"
13515,85.2041666666667,2,374.7,1,2,2,"122","Others"
13516,53.4645833333333,1,295.85,2,1,2,"212","Others"
13519,78.3444444444444,1,220.46,1,1,1,"111","Others"
13520,7.39236111111111,6,3285.05,4,4,5,"445","Champions"
